video_uid,conversation_uid,conversation_id,level_label,_role,_turn_order,_conversation_time,_embedding_row
infinity,infinity::wired_infinity_14,wired_infinity_14,undergraduate,partner,2607,0.7352941176470589,780
infinity,infinity::wired_infinity_14,wired_infinity_14,undergraduate,expert,2608,0.7647058823529411,781
infinity,infinity::wired_infinity_14,wired_infinity_14,undergraduate,partner,2615,0.7941176470588235,782
infinity,infinity::wired_infinity_14,wired_infinity_14,undergraduate,expert,2616,0.8235294117647058,783
infinity,infinity::wired_infinity_14,wired_infinity_14,undergraduate,partner,2620,0.8529411764705882,784
infinity,infinity::wired_infinity_14,wired_infinity_14,undergraduate,expert,2621,0.8823529411764706,785
infinity,infinity::wired_infinity_14,wired_infinity_14,undergraduate,partner,2623,0.9117647058823529,786
infinity,infinity::wired_infinity_14,wired_infinity_14,undergraduate,expert,2624,0.9411764705882353,787
infinity,infinity::wired_infinity_14,wired_infinity_14,undergraduate,partner,2628,0.9705882352941176,788
infinity,infinity::wired_infinity_14,wired_infinity_14,undergraduate,expert,2629,1.0,789
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,expert,2636,0.0,790
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,partner,2637,0.038461538461538464,791
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,expert,2638,0.07692307692307693,792
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,partner,2639,0.11538461538461539,793
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,expert,2644,0.15384615384615385,794
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,partner,2648,0.19230769230769232,795
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,expert,2649,0.23076923076923078,796
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,partner,2650,0.2692307692307692,797
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,expert,2651,0.3076923076923077,798
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,partner,2653,0.34615384615384615,799
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,expert,2655,0.38461538461538464,800
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,partner,2660,0.4230769230769231,801
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,expert,2661,0.46153846153846156,802
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,partner,2672,0.5,803
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,expert,2673,0.5384615384615384,804
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,partner,2675,0.5769230769230769,805
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,expert,2677,0.6153846153846154,806
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,partner,2678,0.6538461538461539,807
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,expert,2680,0.6923076923076923,808
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,partner,2683,0.7307692307692307,809
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,expert,2684,0.7692307692307693,810
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,partner,2685,0.8076923076923077,811
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,expert,2686,0.8461538461538461,812
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,partner,2688,0.8846153846153846,813
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,expert,2689,0.9230769230769231,814
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,partner,2698,0.9615384615384616,815
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,expert,2700,1.0,816
infinity,infinity::wired_infinity_16,wired_infinity_16,expert,expert,2704,0.0,817
infinity,infinity::wired_infinity_16,wired_infinity_16,expert,partner,2708,0.1,818
infinity,infinity::wired_infinity_16,wired_infinity_16,expert,expert,2714,0.2,819
infinity,infinity::wired_infinity_16,wired_infinity_16,expert,partner,2715,0.3,820
infinity,infinity::wired_infinity_16,wired_infinity_16,expert,expert,2716,0.4,821
infinity,infinity::wired_infinity_16,wired_infinity_16,expert,partner,2719,0.5,822
infinity,infinity::wired_infinity_16,wired_infinity_16,expert,expert,2722,0.6,823
infinity,infinity::wired_infinity_16,wired_infinity_16,expert,partner,2726,0.7,824
infinity,infinity::wired_infinity_16,wired_infinity_16,expert,expert,2728,0.8,825
infinity,infinity::wired_infinity_16,wired_infinity_16,expert,partner,2736,0.9,826
infinity,infinity::wired_infinity_16,wired_infinity_16,expert,expert,2748,1.0,827
internet,internet::wired_internet_12,wired_internet_12,child,expert,2751,0.0,828
internet,internet::wired_internet_12,wired_internet_12,child,partner,2753,0.038461538461538464,829
internet,internet::wired_internet_12,wired_internet_12,child,expert,2754,0.07692307692307693,830
internet,internet::wired_internet_12,wired_internet_12,child,partner,2755,0.11538461538461539,831
internet,internet::wired_internet_12,wired_internet_12,child,expert,2756,0.15384615384615385,832
internet,internet::wired_internet_12,wired_internet_12,child,partner,2757,0.19230769230769232,833
internet,internet::wired_internet_12,wired_internet_12,child,expert,2758,0.23076923076923078,834
internet,internet::wired_internet_12,wired_internet_12,child,partner,2762,0.2692307692307692,835
internet,internet::wired_internet_12,wired_internet_12,child,expert,2763,0.3076923076923077,836
internet,internet::wired_internet_12,wired_internet_12,child,partner,2764,0.34615384615384615,837
internet,internet::wired_internet_12,wired_internet_12,child,expert,2765,0.38461538461538464,838
internet,internet::wired_internet_12,wired_internet_12,child,partner,2776,0.4230769230769231,839
internet,internet::wired_internet_12,wired_internet_12,child,expert,2777,0.46153846153846156,840
internet,internet::wired_internet_12,wired_internet_12,child,partner,2779,0.5,841
internet,internet::wired_internet_12,wired_internet_12,child,expert,2780,0.5384615384615384,842
internet,internet::wired_internet_12,wired_internet_12,child,partner,2784,0.5769230769230769,843
internet,internet::wired_internet_12,wired_internet_12,child,expert,2785,0.6153846153846154,844
internet,internet::wired_internet_12,wired_internet_12,child,partner,2790,0.6538461538461539,845
internet,internet::wired_internet_12,wired_internet_12,child,expert,2791,0.6923076923076923,846
internet,internet::wired_internet_12,wired_internet_12,child,partner,2797,0.7307692307692307,847
internet,internet::wired_internet_12,wired_internet_12,child,expert,2798,0.7692307692307693,848
internet,internet::wired_internet_12,wired_internet_12,child,partner,2799,0.8076923076923077,849
internet,internet::wired_internet_12,wired_internet_12,child,expert,2800,0.8461538461538461,850
internet,internet::wired_internet_12,wired_internet_12,child,partner,2801,0.8846153846153846,851
internet,internet::wired_internet_12,wired_internet_12,child,expert,2802,0.9230769230769231,852
internet,internet::wired_internet_12,wired_internet_12,child,partner,2809,0.9615384615384616,853
internet,internet::wired_internet_12,wired_internet_12,child,expert,2810,1.0,854
internet,internet::wired_internet_13,wired_internet_13,teenager,expert,2812,0.0,855
internet,internet::wired_internet_13,wired_internet_13,teenager,partner,2813,0.07142857142857142,856
internet,internet::wired_internet_13,wired_internet_13,teenager,expert,2814,0.14285714285714285,857
internet,internet::wired_internet_13,wired_internet_13,teenager,partner,2819,0.21428571428571427,858
internet,internet::wired_internet_13,wired_internet_13,teenager,expert,2820,0.2857142857142857,859
internet,internet::wired_internet_13,wired_internet_13,teenager,partner,2825,0.35714285714285715,860
internet,internet::wired_internet_13,wired_internet_13,teenager,expert,2826,0.42857142857142855,861
internet,internet::wired_internet_13,wired_internet_13,teenager,partner,2833,0.5,862
internet,internet::wired_internet_13,wired_internet_13,teenager,expert,2834,0.5714285714285714,863
internet,internet::wired_internet_13,wired_internet_13,teenager,partner,2838,0.6428571428571429,864
internet,internet::wired_internet_13,wired_internet_13,teenager,expert,2839,0.7142857142857143,865
internet,internet::wired_internet_13,wired_internet_13,teenager,partner,2843,0.7857142857142857,866
internet,internet::wired_internet_13,wired_internet_13,teenager,expert,2844,0.8571428571428571,867
internet,internet::wired_internet_13,wired_internet_13,teenager,partner,2848,0.9285714285714286,868
internet,internet::wired_internet_13,wired_internet_13,teenager,expert,2849,1.0,869
internet,internet::wired_internet_14,wired_internet_14,undergraduate,expert,2865,0.0,870
internet,internet::wired_internet_14,wired_internet_14,undergraduate,partner,2866,0.03225806451612903,871
internet,internet::wired_internet_14,wired_internet_14,undergraduate,expert,2867,0.06451612903225806,872
internet,internet::wired_internet_14,wired_internet_14,undergraduate,partner,2868,0.0967741935483871,873
internet,internet::wired_internet_14,wired_internet_14,undergraduate,expert,2869,0.12903225806451613,874
internet,internet::wired_internet_14,wired_internet_14,undergraduate,partner,2870,0.16129032258064516,875
internet,internet::wired_internet_14,wired_internet_14,undergraduate,expert,2871,0.1935483870967742,876
internet,internet::wired_internet_14,wired_internet_14,undergraduate,partner,2873,0.22580645161290322,877
internet,internet::wired_internet_14,wired_internet_14,undergraduate,expert,2874,0.25806451612903225,878
internet,internet::wired_internet_14,wired_internet_14,undergraduate,partner,2878,0.2903225806451613,879
internet,internet::wired_internet_14,wired_internet_14,undergraduate,expert,2879,0.3225806451612903,880
internet,internet::wired_internet_14,wired_internet_14,undergraduate,partner,2883,0.3548387096774194,881
internet,internet::wired_internet_14,wired_internet_14,undergraduate,expert,2884,0.3870967741935484,882
internet,internet::wired_internet_14,wired_internet_14,undergraduate,partner,2887,0.41935483870967744,883
internet,internet::wired_internet_14,wired_internet_14,undergraduate,expert,2888,0.45161290322580644,884
internet,internet::wired_internet_14,wired_internet_14,undergraduate,partner,2894,0.4838709677419355,885
internet,internet::wired_internet_14,wired_internet_14,undergraduate,expert,2896,0.5161290322580645,886
internet,internet::wired_internet_14,wired_internet_14,undergraduate,partner,2899,0.5483870967741935,887
internet,internet::wired_internet_14,wired_internet_14,undergraduate,expert,2900,0.5806451612903226,888
internet,internet::wired_internet_14,wired_internet_14,undergraduate,partner,2902,0.6129032258064516,889
internet,internet::wired_internet_14,wired_internet_14,undergraduate,expert,2903,0.6451612903225806,890
internet,internet::wired_internet_14,wired_internet_14,undergraduate,partner,2904,0.6774193548387096,891
internet,internet::wired_internet_14,wired_internet_14,undergraduate,expert,2905,0.7096774193548387,892
internet,internet::wired_internet_14,wired_internet_14,undergraduate,partner,2912,0.7419354838709677,893
internet,internet::wired_internet_14,wired_internet_14,undergraduate,expert,2913,0.7741935483870968,894
internet,internet::wired_internet_14,wired_internet_14,undergraduate,partner,2918,0.8064516129032258,895
internet,internet::wired_internet_14,wired_internet_14,undergraduate,expert,2919,0.8387096774193549,896
internet,internet::wired_internet_14,wired_internet_14,undergraduate,partner,2920,0.8709677419354839,897
internet,internet::wired_internet_14,wired_internet_14,undergraduate,expert,2921,0.9032258064516129,898
internet,internet::wired_internet_14,wired_internet_14,undergraduate,partner,2924,0.9354838709677419,899
internet,internet::wired_internet_14,wired_internet_14,undergraduate,expert,2925,0.967741935483871,900
internet,internet::wired_internet_14,wired_internet_14,undergraduate,partner,2926,1.0,901
internet,internet::wired_internet_15,wired_internet_15,graduate,partner,2927,0.0,902
internet,internet::wired_internet_15,wired_internet_15,graduate,expert,2930,0.07142857142857142,903
internet,internet::wired_internet_15,wired_internet_15,graduate,partner,2931,0.14285714285714285,904
internet,internet::wired_internet_15,wired_internet_15,graduate,expert,2934,0.21428571428571427,905
internet,internet::wired_internet_15,wired_internet_15,graduate,partner,2937,0.2857142857142857,906
internet,internet::wired_internet_15,wired_internet_15,graduate,expert,2941,0.35714285714285715,907
internet,internet::wired_internet_15,wired_internet_15,graduate,partner,2943,0.42857142857142855,908
internet,internet::wired_internet_15,wired_internet_15,graduate,expert,2945,0.5,909
internet,internet::wired_internet_15,wired_internet_15,graduate,partner,2948,0.5714285714285714,910
internet,internet::wired_internet_15,wired_internet_15,graduate,expert,2951,0.6428571428571429,911
internet,internet::wired_internet_15,wired_internet_15,graduate,partner,2954,0.7142857142857143,912
internet,internet::wired_internet_15,wired_internet_15,graduate,expert,2955,0.7857142857142857,913
internet,internet::wired_internet_15,wired_internet_15,graduate,partner,2956,0.8571428571428571,914
internet,internet::wired_internet_15,wired_internet_15,graduate,expert,2960,0.9285714285714286,915
internet,internet::wired_internet_15,wired_internet_15,graduate,partner,2962,1.0,916
internet,internet::wired_internet_16,wired_internet_16,expert,expert,2964,0.0,917
internet,internet::wired_internet_16,wired_internet_16,expert,partner,2965,0.037037037037037035,918
internet,internet::wired_internet_16,wired_internet_16,expert,expert,2966,0.07407407407407407,919
internet,internet::wired_internet_16,wired_internet_16,expert,partner,2970,0.1111111111111111,920
internet,internet::wired_internet_16,wired_internet_16,expert,expert,2971,0.14814814814814814,921
internet,internet::wired_internet_16,wired_internet_16,expert,partner,2972,0.18518518518518517,922
internet,internet::wired_internet_16,wired_internet_16,expert,expert,2979,0.2222222222222222,923
internet,internet::wired_internet_16,wired_internet_16,expert,partner,2980,0.25925925925925924,924
internet,internet::wired_internet_16,wired_internet_16,expert,expert,2984,0.2962962962962963,925
internet,internet::wired_internet_16,wired_internet_16,expert,partner,2986,0.3333333333333333,926
internet,internet::wired_internet_16,wired_internet_16,expert,expert,2989,0.37037037037037035,927
internet,internet::wired_internet_16,wired_internet_16,expert,partner,2990,0.4074074074074074,928
internet,internet::wired_internet_16,wired_internet_16,expert,expert,2992,0.4444444444444444,929
internet,internet::wired_internet_16,wired_internet_16,expert,partner,2993,0.48148148148148145,930
internet,internet::wired_internet_16,wired_internet_16,expert,expert,2996,0.5185185185185185,931
internet,internet::wired_internet_16,wired_internet_16,expert,partner,2998,0.5555555555555556,932
internet,internet::wired_internet_16,wired_internet_16,expert,expert,3004,0.5925925925925926,933
internet,internet::wired_internet_16,wired_internet_16,expert,partner,3006,0.6296296296296297,934
internet,internet::wired_internet_16,wired_internet_16,expert,expert,3009,0.6666666666666666,935
internet,internet::wired_internet_16,wired_internet_16,expert,partner,3010,0.7037037037037037,936
internet,internet::wired_internet_16,wired_internet_16,expert,expert,3011,0.7407407407407407,937
internet,internet::wired_internet_16,wired_internet_16,expert,partner,3014,0.7777777777777778,938
internet,internet::wired_internet_16,wired_internet_16,expert,expert,3017,0.8148148148148148,939
internet,internet::wired_internet_16,wired_internet_16,expert,partner,3018,0.8518518518518519,940
internet,internet::wired_internet_16,wired_internet_16,expert,expert,3019,0.8888888888888888,941
internet,internet::wired_internet_16,wired_internet_16,expert,partner,3022,0.9259259259259259,942
internet,internet::wired_internet_16,wired_internet_16,expert,expert,3026,0.9629629629629629,943
internet,internet::wired_internet_16,wired_internet_16,expert,partner,3030,1.0,944
laser,laser::wired_laser_12,wired_laser_12,child,expert,3036,0.0,945
laser,laser::wired_laser_12,wired_laser_12,child,partner,3038,0.029411764705882353,946
laser,laser::wired_laser_12,wired_laser_12,child,expert,3039,0.058823529411764705,947
laser,laser::wired_laser_12,wired_laser_12,child,partner,3040,0.08823529411764706,948
